db,table,production,table_type,refresh_schedule
kinesisstats,osDTotalChargeUsedMicroAmpsH,false,kinesisstats,12
kinesisstats,osDTotalPowerkW,false,kinesisstats,12
kinesisstats,osDTotalReactivePowerVoltAmpereReactive,false,kinesisstats,12
kinesisstats,osDTotalRealPowerWatt,false,kinesisstats,12
kinesisstats,osDTotalUsedMemKB,false,kinesisstats,12
kinesisstats,osDTotalkWHExported,false,kinesisstats,12
kinesisstats,osDTrailerAirLineStatus,false,kinesisstats,12
kinesisstats,osDTrailerAxleLoadSumKilograms,false,kinesisstats,12
kinesisstats,osDTrailerFaultReportingStartupConnectivityStatus,false,kinesisstats,12
kinesisstats,osDTrailerVehicleDynamicControlStatus,false,kinesisstats,12
kinesisstats,osDTripPurpose,false,kinesisstats,12
kinesisstats,osDUnpoweredDormantSinceMs,false,kinesisstats,12
kinesisstats,osDUpgradeDurations,false,kinesisstats,12
kinesisstats,osDUploadStatus,false,kinesisstats,12
kinesisstats,osDUploadedFileSet,false,kinesisstats,3
kinesisstats,osDUploadedFileSetStart,false,kinesisstats,12
kinesisstats,osDUsbResetAttempt,false,kinesisstats,12
kinesisstats,osDUtilizationEvent,false,kinesisstats,12
kinesisstats,osDValidBrakeScore,false,kinesisstats,12
kinesisstats,osDVanishingPointState,false,kinesisstats,12
kinesisstats,osDVdpSignalCacheSnapshot,false,kinesisstats,3
kinesisstats,osDVehicleCurrentGear,true,kinesisstats,3
kinesisstats,osDVehicleGearCommanded,false,kinesisstats,12
kinesisstats,osDVgCableInfo,false,kinesisstats,12
kinesisstats,osDVgMcuFatal,false,kinesisstats,12
kinesisstats,osDVgMcuMetrics,false,kinesisstats,12
kinesisstats,osDVgMcuSpiTiming,false,kinesisstats,12
kinesisstats,osDVictronSmartShuntBatteryMonitorDebug,false,kinesisstats,12
kinesisstats,osDVideoTokens,false,kinesisstats,12
kinesisstats,osDVin,false,kinesisstats,3
kinesisstats,osDVisionResult,false,kinesisstats,12
kinesisstats,osDVoltageIgnitionDetections,false,kinesisstats,12
kinesisstats,osDVrpcClientConnected,false,kinesisstats,12
kinesisstats,osDVrpcClientMetrics,false,kinesisstats,12
kinesisstats,osDVulcanBootInfo,false,kinesisstats,12
kinesisstats,osDVulcanPeripheralReset,false,kinesisstats,12
kinesisstats,osDWakeReason,false,kinesisstats,12
kinesisstats,osDWakeUpSmsSent,false,kinesisstats,12
kinesisstats,osDWazeBeaconSamples,false,kinesisstats,12
kinesisstats,osDWeatherAlertStatus,false,kinesisstats,12
kinesisstats,osDWgfiConnected,false,kinesisstats,12
kinesisstats,osDWgfiIncrementalStatistics,false,kinesisstats,12
kinesisstats,osDWheelEndHealth,false,kinesisstats,12
kinesisstats,osDWidgetLogBatchProcessingStat,false,kinesisstats,12
kinesisstats,osDWifiApBytes,true,kinesisstats,3
kinesisstats,osDWifiApNonWhitelistUsageBytes,false,kinesisstats,12
kinesisstats,osDWifiApWhitelistBytes,true,kinesisstats,3
kinesisstats,osDWindshieldWiperStatus,false,kinesisstats,3
kinesisstats,osDWirelessInterfaceState,false,kinesisstats,12
kinesisstats,osDeviceToDriverCards,false,kinesisstats,12
kinesisstats,osDriverAppHeartbeat,false,kinesisstats,12
kinesisstats,osDriverCardBatteryInfo,false,kinesisstats,12
kinesisstats,osDriverCardToDevice,false,kinesisstats,12
kinesisstats,osGBatteryLevel,false,kinesisstats,12
kinesisstats,osGBleProxiedAdvertisement,false,kinesisstats,12
kinesisstats,osGGatewayMicroTotalSelfDischargeMicroAmpsH,false,kinesisstats,12
kinesisstats,osGHardwareInfo,false,kinesisstats,3
kinesisstats,osGMcuSecureLifecycleState,false,kinesisstats,12
kinesisstats,osGMemoryTestResult,false,kinesisstats,12
kinesisstats,osGNVRConnectionState,false,kinesisstats,12
kinesisstats,osGObdCableId,false,kinesisstats,12
kinesisstats,osGServicesMetrics,false,kinesisstats,12
kinesisstats,osGTotalChargeUsedMicroAmpsH,false,kinesisstats,12
kinesisstats,osODeepStreamAggregates,false,kinesisstats,12
kinesisstats,osODeepStreamMetadata,false,kinesisstats,12
kinesisstats,osOMotionAggregate,false,kinesisstats,12
kinesisstats,osOSiteGatewayEventStillLowRes,false,kinesisstats,12
kinesisstats,osOSiteGatewayPeriodicStillLowRes,false,kinesisstats,12
kinesisstats,osPEipRead,false,kinesisstats,12
kinesisstats,osPModbusRead,false,kinesisstats,12
kinesisstats,osTDataPlatformInternalTestStat,false,kinesisstats,12
kinesisstats,osWAdvStatBatteryMilliV,false,kinesisstats,12
kinesisstats,osWAdvStatCargoPercent,false,kinesisstats,12
kinesisstats,osWAdvStatDistanceCM,false,kinesisstats,12
kinesisstats,osWAdvStatDoorClosed,false,kinesisstats,12
kinesisstats,osWAdvStatLatch,false,kinesisstats,12
kinesisstats,osWAdvStatMetadata,false,kinesisstats,12
kinesisstats,osWAdvStatRelativeHumidityMilliPercent,false,kinesisstats,12
kinesisstats,osWAdvStatTemperatureMilliC,false,kinesisstats,12
kinesisstats,osWAdvStatThermistorTemperatureMilliC,false,kinesisstats,12
kinesisstats,osWAdvStatTilt,false,kinesisstats,12
kinesisstats,osWAdvertisementStatistics,false,kinesisstats,12
kinesisstats,osWAnomalyEvent,false,kinesisstats,12
kinesisstats,osWConnDeviceRSSI,false,kinesisstats,12
kinesisstats,osWConnectInfo,false,kinesisstats,12
kinesisstats,osWConnectionLifeCycle,false,kinesisstats,12
kinesisstats,osWLogStatistics,false,kinesisstats,12
kinesisstats,osWStatBatteryVoltage,false,kinesisstats,12
kinesisstats,osWStatBootCount,false,kinesisstats,12
kinesisstats,osWStatButton,false,kinesisstats,12
kinesisstats,osWStatCargoPercent,false,kinesisstats,12
kinesisstats,osWStatDistanceCM,false,kinesisstats,12
kinesisstats,osWStatDoorClosed,false,kinesisstats,12
kinesisstats,osWStatFillLevel,false,kinesisstats,12
kinesisstats,osWStatHardwareRevision,false,kinesisstats,12
kinesisstats,osWStatLatch,false,kinesisstats,12
kinesisstats,osWStatManufactureUtcSec,false,kinesisstats,12
kinesisstats,osWStatPanic,false,kinesisstats,12
kinesisstats,osWStatProbeId,false,kinesisstats,12
kinesisstats,osWStatRelativeHumidity,false,kinesisstats,12
kinesisstats,osWStatResetReason,false,kinesisstats,12
kinesisstats,osWStatTemperature,false,kinesisstats,12
kinesisstats,osWStatThermistorTemp,false,kinesisstats,12
kinesisstats,osWStatTilt,false,kinesisstats,12
kinesisstats,osWStatVrmsXYZUmPerSec,false,kinesisstats,12
kinesisstats,osWStatWidgetRSSI,false,kinesisstats,12
kinesisstats,osWStreamChannelConnectivity,false,kinesisstats,12
kinesisstats,osWStreamChannelStats,false,kinesisstats,12
kinesisstats,osWUpgradeAttempt,false,kinesisstats,12
kinesisstats,osdJammingDetection,false,kinesisstats,12
kinesisstats,usAppLocation,false,kinesisstats,12
licenseentitydb,license_assignments,false,rds,6
localedb,fleetcor_files,false,rds,12
localedb,locale_fuel_costs,true,rds,3
maintenancedb_shards,service_log_attachments,false,rds,12
material_usage_report,aggr_dry_material_spread_by_hour,false,data_pipeline_node,3
material_usage_report,aggr_dry_material_spread_by_hour_v2,true,data_pipeline_node,3
material_usage_report,aggr_material_usage_by_hour,false,data_pipeline_node,3
material_usage_report,aggr_material_usage_by_hour_v2,true,data_pipeline_node,3
material_usage_report,aggr_prewet_material_spread_by_hour,false,data_pipeline_node,3
material_usage_report,aggr_prewet_material_spread_by_hour_v2,true,data_pipeline_node,3
material_usage_report,aggr_wet_material_spread_by_hour,false,data_pipeline_node,3
material_usage_report,aggr_wet_material_spread_by_hour_v2,true,data_pipeline_node,3
material_usage_report,dry_spread_rate_event_intervals,false,data_pipeline_node,3
material_usage_report,dry_spread_rate_event_intervals_v2,true,data_pipeline_node,3
material_usage_report,prewet_mix_spread_rate_event_intervals,false,data_pipeline_node,3
material_usage_report,prewet_mix_spread_rate_event_intervals_v2,true,data_pipeline_node,3
material_usage_report,prewet_spread_rate_ml_per_meter_event_intervals,false,data_pipeline_node,3
material_usage_report,prewet_spread_rate_ml_per_meter_event_intervals_v2,true,data_pipeline_node,3
material_usage_report,spreader_devices,true,data_pipeline_node,3
material_usage_report,spreader_event_intervals,true,data_pipeline_node,3
material_usage_report,spreader_event_intervals_v2,true,data_pipeline_node,3
material_usage_report,time_driven_by_hour,true,data_pipeline_node,3
material_usage_report,total_quantity_dry_spread_by_hour,false,data_pipeline_node,3
material_usage_report,total_quantity_dry_spread_by_hour_v2,true,data_pipeline_node,3
material_usage_report,total_quantity_prewet_from_deltas_by_hour,true,data_pipeline_node,3
material_usage_report,total_quantity_wet_spread_by_hour,true,data_pipeline_node,3
material_usage_report,wet_spread_rate_event_intervals,false,data_pipeline_node,3
material_usage_report,wet_spread_rate_event_intervals_v2,true,data_pipeline_node,3
mdmdb_shards,android_device_location,false,rds,12
mdmdb_shards,enterprise,false,rds,12
mdmdb_shards,home_customization_template,false,rds,12
mdmdb_shards,mdm_device_installed_apps,false,rds,12
mdmdb_shards,mdm_devices,false,rds,12
mdmdb_shards,mdm_policy_applications,false,rds,12
mdmdb_shards,organization_launcher_config,false,rds,12
mdmdb_shards,policy,false,rds,12
mdmdb_shards,safety_mode_template,false,rds,12
mdmdb_shards,signup_url,false,rds,12
mdmdb_shards,tag_mdm_devices,false,rds,12
mediacatalogdb_shards,retention_policies,false,rds,12
messagesdb_shards,driver_message_channels,false,rds,12
messagesdb_shards,messages,false,rds,12
mobiledb_shards,custom_experience_defaults,false,rds,12
mobiledb_shards,custom_experience_mappings,false,rds,12
mobiledb_shards,custom_experience_templates,false,rds,12
mobiledb_shards,troy_apps_feedback,false,rds,12
mobiledb_shards,wizard_associations,false,rds,12
mobiledb_shards,wizards,false,rds,12
oauth2db_shards,oauth2_access_tokens,false,rds,12
oauth2db_shards,oauth2_refresh_tokens,false,rds,12
objectstat_diffs,accel_engine_torque_over_limit,true,data_pipeline_node,3
objectstat_diffs,anticipation_brake_events,true,data_pipeline_node,3
objectstat_diffs,brake_events,true,data_pipeline_node,3
objectstat_diffs,coasting,true,data_pipeline_node,3
objectstat_diffs,cruise_control,true,data_pipeline_node,3
objectstat_diffs,energy,true,data_pipeline_node,3
objectstat_diffs,fuel,true,data_pipeline_node,3
objectstat_diffs,gps,true,data_pipeline_node,3
objectstat_diffs,limited_accel_engine_torque_over_limit,true,data_pipeline_node,3
objectstat_diffs,limited_coasting,true,data_pipeline_node,3
objectstat_diffs,location,true,data_pipeline_node,3
objectstat_diffs,odometer_ev_km,true,data_pipeline_node,3
objectstat_diffs,odometer_ev_m,true,data_pipeline_node,3
objectstat_diffs,regen,true,data_pipeline_node,3
objectstat_diffs,rpm_green_band,true,data_pipeline_node,3
oemdb_shards,oem_integration_auth,false,rds,12
oemdb_shards,oem_source_enrollment_status,false,rds,12
oemdb_shards,oem_sources,false,rds,6
perf_infra,elite_org_metric_big_org_rps,false,data_pipeline_node,3
perf_infra,elite_org_metric_big_org_rps_last_50,false,data_pipeline_node,3
perf_infra,elite_org_metric_rps,false,data_pipeline_node,3
perf_infra,test_rps,false,data_pipeline_node,3
pingschedulesdb_shards,gateway_commands,false,rds,12
pingschedulesdb_shards,ping_schedules,false,rds,12
pingschedulesdb_shards,recovery_mode_config,false,rds,12
placedb_shards,public__place,false,rds_postgres,12
placedb_shards,public__place_contacts,false,rds_postgres,12
placedb_shards,public__place_fleet_viewer_tokens,false,rds_postgres,12
placedb_shards,public__place_metadata,false,rds_postgres,12
placedb_shards,public__tag_places,false,rds_postgres,12
productsdb,core_external_keys,false,rds,12
productsdb,core_external_values,false,rds,12
productsdb,devices,true,rds,3
productsdb,dvir_templates_devices,false,rds,12
productsdb,enrollment_logs,false,rds,12
productsdb,gateway_device_history,false,rds,12
productsdb,gateways,true,rds,3
productsdb,id_cards,false,rds,12
productsdb,monitor_widget_history,false,rds,12
productsdb,monitors,false,rds,12
productsdb,product_oui_batches,false,rds,12
productsdb,tag_devices,false,rds,12
productsdb,tag_widgets,false,rds,12
productsdb,widgets,false,rds,12
pto_input,productive_pto,true,data_pipeline_node,3
pto_input,transitions,true,data_pipeline_node,3
recognitiondb_shards,autoassignment_groups,false,rds,12
recognitiondb_shards,autoassignment_groups_tags,false,rds,12
recognitiondb_shards,camera_id_org_metadata,false,rds,12
recognitiondb_shards,dark_launch_faces,false,rds,12
recognitiondb_shards,face_assignment_suggestions,false,rds,12
recognitiondb_shards,face_similarities,false,rds,12
recognitiondb_shards,faces,false,rds,12
recognitiondb_shards,identities,false,rds,12
releasemanagementdb_shards,categories,false,rds,12
releasemanagementdb_shards,feature_categories,false,rds,12
releasemanagementdb_shards,feature_package_self_serve,false,rds,12
releasemanagementdb_shards,feature_packages,false,rds,12
releasemanagementdb_shards,flag_metadata,false,rds,12
releasemanagementdb_shards,gateway_feature_flag_states,false,rds,12
releasemanagementdb_shards,quarterly_release_self_serve,false,rds,12
releasemanagementdb_shards,quarterly_releases,false,rds,12
remotesupportdb_shards,channel_messages,false,rds,12
remotesupportdb_shards,channels,false,rds,12
reportconfigdb_shards,custom_report_configs,false,rds,12
reportconfigdb_shards,report_runs,false,rds,12
reportconfigdb_shards,scheduled_report_plans,false,rds,12
reportconfigdb_shards,scheduled_runs,false,rds,12
reportconfigdb_shards,year_in_review,false,rds,12
retentiondb_shards,retention_config,false,rds,12
retentiondb_shards,retention_state,false,rds,12
rewardsdb_shards,rewards,false,rds,12
risk_overview,behavior_stats,true,data_pipeline_node,3
risk_overview,camera_driver_facing_active,true,data_pipeline_node,3
risk_overview,driver_filtered,true,data_pipeline_node,3
risk_overview,driver_filtered_app,true,data_pipeline_node,3
risk_overview,org_stats,true,data_pipeline_node,3
routeplanningdb_shards,planner_capacities,false,rds,12
routeplanningdb_shards,planner_equipment_profile_capacity_limits,false,rds,12
routeplanningdb_shards,planner_equipment_profiles,false,rds,12
routeplanningdb_shards,planner_locations,false,rds,12
routeplanningdb_shards,planner_session_order_quantities,false,rds,12
routeplanningdb_shards,planner_session_orders,false,rds,12
routeplanningdb_shards,planner_session_route_stops,false,rds,12
routeplanningdb_shards,planner_session_routes,false,rds,12
routeplanningdb_shards,planner_sessions,false,rds,12
routeplanningdb_shards,planner_skills,false,rds,12
routeplanningdb_shards,planner_strategic_routes,false,rds,12
routeplanningdb_shards,planner_territories,false,rds,12
routeplanningdb_shards,planners,false,rds,12
routeplanningdb_shards,route_constructions,false,rds,12
routeplanningdb_shards,route_templates,false,rds,12
routeplanningdb_shards,route_templates_locations,false,rds,12
routeplanningdb_shards,session_optimizations,false,rds,12
routeplanningdb_shards,tag_planners,false,rds,12
s3bigstats_history,osDAccelMagSamplesBatch,false,s3bigstats_history,12
s3bigstats_history,osDCableVoltage,false,s3bigstats_history,3
s3bigstats_history,osDCarbReport,false,s3bigstats_history,12
s3bigstats_history,osDOemIngestionRawData,false,s3bigstats_history,12
s3bigstats_history,osDReportUploadAccelDebug,false,s3bigstats_history,12
s3bigstats_history,osDReportedDeviceConfig,false,s3bigstats_history,3
s3bigstats_history,osDReversingEvent,false,s3bigstats_history,12
s3bigstats_history,osDTachographVUDownload,false,s3bigstats_history,3
s3bigstats_history,osDVideoTokens,false,s3bigstats_history,12
s3bigstats_history,osDWazeBeaconSamples,false,s3bigstats_history,12
s3bigstats,osDAccelMagSamplesBatch,false,s3bigstats,12
s3bigstats,osDCableVoltage,false,s3bigstats,3
s3bigstats,osDCarbReport,false,s3bigstats,12
s3bigstats,osDOemIngestionRawData,false,s3bigstats,12
s3bigstats,osDReportUploadAccelDebug,false,s3bigstats,12
s3bigstats,osDReportedDeviceConfig,false,s3bigstats,3
s3bigstats,osDReversingEvent,false,s3bigstats,12
s3bigstats,osDTachographVUDownload,false,s3bigstats,3
s3bigstats,osDVideoTokens,false,s3bigstats,12
s3bigstats,osDWazeBeaconSamples,false,s3bigstats,12
safety_report,safety_event_count_hourly_agg,true,data_pipeline_node,3
safety_report,safety_event_hourly_agg,true,data_pipeline_node,3
safety_report,safety_event_labels,true,data_pipeline_node,3
safety_report,safety_event_labels_hourly_agg,true,data_pipeline_node,3
safety_report,safety_event_labels_hourly_agg_v2,true,data_pipeline_node,3
safety_report,safety_event_labels_v2,true,data_pipeline_node,3
safety_report,safety_events,true,data_pipeline_node,3
safety_report,safety_events_deduplicated,true,data_pipeline_node,3
safety_report,safety_events_deduplicated_report_v3,true,data_pipeline_node,3
safety_report,safety_events_v1,true,data_pipeline_node,3
safety_report,score_event_report_v3,true,data_pipeline_node,3
safety_report,score_event_report_v4,true,data_pipeline_node,3
safety_report,triage_safety_events,true,data_pipeline_node,3
safety_report,triage_safety_events_v2_report_v3,true,data_pipeline_node,3
safety_report,trip_speeding,true,data_pipeline_node,3
safety_report,trip_stats_hourly_agg,true,data_pipeline_node,3
safety_report,trip_with_safety_event_labels,true,data_pipeline_node,3
safety_report,trip_with_safety_event_labels_hourly_agg,true,data_pipeline_node,3
safety_report,trip_with_safety_event_labels_hourly_agg_v2,true,data_pipeline_node,3
safety_report,trip_with_safety_event_labels_v2,true,data_pipeline_node,3
safetydb_shards,activity_events,false,rds,6
safetydb_shards,device_safety_settings,false,rds,6
safetydb_shards,device_settings,false,rds,12
safetydb_shards,driver_audio_alerts,false,rds,12
safetydb_shards,excused_speeding_intervals,false,rds,12
safetydb_shards,harsh_event_surveys,false,rds,6
safetydb_shards,harsh_events_v2_org_settings,false,rds,12
safetydb_shards,imu_orienter_metadata,false,rds,12
safetydb_shards,manual_driver_assignments,false,rds,12
safetydb_shards,org_safety_speeding_settings,false,rds,6
safetydb_shards,org_threshold_audits,false,rds,12
safetydb_shards,org_threshold_scalars,false,rds,12
safetydb_shards,organization_settings,false,rds,6
safetydb_shards,qr_code_lookup,false,rds,12
safetydb_shards,qr_code_sent_metadata,false,rds,12
safetydb_shards,qrcode_pending_driver_assignments,false,rds,12
safetydb_shards,safety_event_geofences,false,rds,12
safetydb_shards,safety_event_metadata,true,rds,3
safetydb_shards,safety_event_watermarks,false,rds,12
safetydb_shards,safety_events,true,rds,3
safetydb_shards,safety_score_settings,false,rds,12
safetydb_shards,safetybackfill_watermark,false,rds,12
safetyeventingestiondb_shards,safety_events_v2,true,rds,3
safetyeventingestiondb_shards,speeding_events_watermark,false,rds,12
safetyeventreviewdb,firmware_ai_event_dataset_orgs,false,rds,12
safetyeventreviewdb,firmware_ai_event_datasets,false,rds,12
safetyeventreviewdb,job_groups,false,rds,12
safetyeventreviewdb,jobs,false,rds,12
safetyeventreviewdb,jobs_applied_behavior_labels,false,rds,12
safetyeventreviewdb,review_policies,false,rds,12
safetyeventreviewdb,review_request_metadata,false,rds,12
safetyeventreviewdb,review_requests,false,rds,12
safetyeventreviewdb,review_results,false,rds,12
safetyeventreviewdb,vlm_configs,false,rds,12
safetyeventreviewdb,vlm_predictions,false,rds,12
